stop_id,stop_name,stop_lat,stop_lon
"10172664","ป้ายรถประจำทาง การไฟฟ้าภูมิภาค","13.8450056","100.5663277"
"10172660","ป้ายรถประจำทาง โรงเรียนสาธิตคริสเตียนวิทยา","13.8842198864","100.458911091"
"10172659","ป้ายรถประจำทาง","13.7784354","100.5692622"
"10172658","ป้ายรถประจำทาง","13.6464749","100.4969886"
"10172657","ป้ายรถประจำทาง หมู่บ้านสรรพวุธนิเวศน์","13.7924219","100.5293927"
"10172656","ป้ายรถประจำทาง","13.6434859","100.4990754"
"10172655","ป้ายรถประจำทาง คลอง 5","14.0108457","100.7125551"
"10172654","ป้ายรถประจำทาง ประชาสงเคราะห์ ซอย 47","13.7792236","100.5670195"
"10172653","ป้ายรถประจำทาง ซอยประชาอุทิศ 56","13.6411241","100.4998845"
"10172652","ป้ายรถประจำทาง โรงเรียนพันจ่าทหารเรือ","13.7414798","100.4858886"
"10172651","ป้ายรถประจำทาง ถนนบรมราชชนนี","13.7767043545","100.4790428669"
"10172650","ป้ายรถประจำทาง","13.6584713","100.6673062"
"10172649","ป้ายรถประจำทาง ชุมชนแจงร้อน","13.674989","100.517357"
"10172648","ป้ายรถประจำทาง เฉลิมบุรี","13.7408121","100.5119171"
"10172647","ป้ายรถประจำทาง ตรงข้ามซอยแพ่งสภา","13.6773265","100.5143875"
"10172646","ป้ายรถประจำทาง พี.พี.เอส.เซฟตี้กลาส","14.0121537","100.7155415"
"10172645","ป้ายรถประจำทาง ตลาดวัดนาค","13.6878666","100.4844929"
"10172644","ป้ายรถประจำทาง ธนันท์วัฒนะกิจ","13.852375","100.874979"
"10172643","ป้ายรถประจำทาง","13.6372793","100.5014515"
"10172642","ป้ายรถประจำทาง","13.6361112","100.5019748"
"10172641","ป้ายรถประจำทาง","13.633547","100.5028543"
"10172640","ป้ายรถประจำทาง","13.744190216","100.5076317913"
"10172639","ป้ายรถประจำทาง","13.6311088","100.6287005"
"10172638","ป้ายรถประจำทาง มหาวิทยาลัยอีสเทิร์นเอเชีย","14.0151114","100.7224907"
"10172637","ป้ายรถประจำทาง","13.6318729","100.5034614"
"10172636","ป้ายรถประจำทาง โรงเรียนอนุบาลใจทิพย์","13.7511643","100.6092305"
"10172635","ป้ายรถประจำทาง แยกมีนบุรี","13.8124605","100.7200832"
"10172634","ป้ายรถประจำทาง โรงเรียนช่างอากาศบำรุง","13.7946673709","100.5306741865"
"10172633","ป้ายรถประจำทาง","13.6265442","100.5058097"
"10172632","ป้ายรถประจำทาง ซอยสันติสุข 28","13.8506195","100.8817981"
"10172631","ป้ายรถประจำทาง","13.6243532","100.5082361"
"10172630","ป้ายรถประจำทาง โรงเรียนสอบขับรถเอสอา","13.6263394","100.6259855"
"10172629","ป้ายรถประจำทาง โรงแรมมิโดโฮเต็ล","13.7905108","100.5441793"
"10172628","ป้ายรถประจำทาง","13.6229039","100.5097797"
"10172627","ป้ายรถประจำทาง อินทามะระ ซอย 59","13.7808276","100.5672924"
"10172625","ป้ายรถประจำทาง","13.7418215","100.5351266"
"10172624","ป้ายรถประจำทาง","13.6189869","100.511263"
"10172623","ป้ายรถประจำทาง","13.6082874","100.5124445"
"10172621","ป้ายรถประจำทาง หมู่บ้านสยามนิเวศน์","13.5844231139","100.5248526202"
"10172620","ป้ายรถประจำทาง","13.7374528","100.5615882"
"10172619","ป้ายรถประจำทาง ธนาคารทหารไทยศรีนครินทร์","13.7051988","100.6456667"
"10172618","อโศก2","13.7395589","100.5619175"
"10172617","ป้ายรถประจำทาง ท่ารถใต้สะพานพระราม 7","13.812672663","100.5131346031"
"10172616","ป้ายรถประจำทาง","13.7477031","100.5218638"
"10172615","ป้ายรถประจำทาง แรลลี่คาร์","13.7081318","100.3743758"
"10172614","ป้ายรถประจำทาง สายใต้ใหม่","13.7870526","100.4681532"
"10172613","ป้ายรถประจำทาง","13.7239084076","100.4921592459"
"10172612","ป้ายรถประจำทาง ตรงข้ามซอยชวาล 1","13.6236048","100.6245983"
"10172611","ป้ายรถประจำทาง ตากสิน ซอย 11","13.7165681","100.4896134"
"10172610","ป้ายรถประจำทางแยกนิด้า","13.7734503","100.6538505"
"10172609","ป้ายรถประจำทาง หมู่บ้านนันทวันเซ็นเตอร์ 1","13.8501085","100.8839938"
"10172608","ป้ายรถประจำทาง อินทามะระ ซอย 55","13.7829365","100.5671783"
"10172605","ป้ายรถประจำทาง มทร.ธัญบุรี","14.0344791","100.7320049"
"10172604","ป้ายรถประจำทาง","13.7774055147","100.6631746574"
"10172603","ป้ายรถประจำทาง โรงแรมชนา","13.8124258839","100.7234762798"
"10172602","ป้ายรถประจำทาง ตรงข้ามบ.พานาโซนิค","13.7908897","100.6809797"
"10172601","ป้ายรถประจำทาง ห้างบิ๊กซีดาวคะนอง","13.6992341","100.4835892"
"10172600","ป้ายรถประจำทาง ห้างคาร์ฟูร์รามอินทรา","13.8623683","100.6188183"
"10172599","ป้ายรถประจำทาง ตรงข้ามขาหมูประชาชื่น","13.8245122","100.5376522"
"10172598","ป้ายรถประจำทาง ห้างเอทีเอ็ม","13.7706426145","100.5087908157"
"10172597","ป้ายรถประจำทาง ป้อมตำรวจสุทธิสาร","13.7862477","100.567148"
"10172596","ป้ายรถประจำทาง ตรงข้ามซอยแจ้งวัฒนะ-ปากเกร็ด 26","13.9051679","100.5266935"
"10172594","ป้ายรถประจำทาง ตรงข้ามปั๊มน้ำมัน ปตท.","13.8353246","100.5402285"
"10172593","ป้ายรถประจำทาง ซอยสันติสุข 38","13.8491185","100.8880803"
"10172592","ป้ายรถประจำทาง เทสโก้ โลตัส พลัส ถนนศรีนครินทร์","13.6202178","100.6229463"
"10172591","ป้ายรถประจำทาง ซอยชลนิเวศร์","13.8385312782","100.5409749552"
"10172590","ป้ายรถประจำทาง","13.7555853779","100.4914886194"
"10172589","ป้ายรถประจำทาง วัดท่าพระ","13.7335308","100.4721825"
"10172588","ป้ายรถประจำทาง","13.7527882","100.6456437"
"10172587","ป้ายรถประจำทาง","13.7879502","100.5669657"
"10172586","ป้ายรถประจำทาง ตรงข้ามซอยพัฒนา","13.8064563","100.5255613"
"10172585","ป้ายรถประจำทาง ตรงข้ามโรงเรียนสอนตัดเสื้อพัชราภา","13.8462079","100.5428138"
"10172584","ป้ายรถประจำทาง โรงเรียนสามแยกท่าไข่","13.8483877","100.8911399"
"10172583","ป้ายรถประจำทาง ซอยหมู่บ้านสุภาวัลย์","13.6127424","100.6188276"
"10172582","ป้ายรถประจำทาง","13.7397780883","100.6026047683"
"10172581","ป้ายรถประจำทาง ตรงข้ามธนบุรีพลาซ่า","13.7171040179","100.4782240958"
"10172580","ป้ายรถประจำทาง ชุมสายโทรศัพท์ดาวคะนอง","13.6962264","100.4825946"
"10172579","ป้ายรถประจำทาง โรงเรียนสาธิตเกษตร","13.8774953","100.5938208"
"10172578","ป้ายรถประจำทาง อินทามะระ ซอย 39","13.7895318","100.5659542"
"10172577","ป้ายรถประจำทาง","13.7936248","100.6875371"
"10172576","ป้ายรถประจำทาง มหาวิทยาลัย มศว. ประสานมิตร","13.745406","100.562712"
"10172575","ป้ายรถประจำทาง LPN สระว่ายน้ำ","13.8515579","100.5440282"
"10172574","ป้ายรถประจำทาง ม.เกษตร","13.8426041","100.5706086"
"10172573","ป้ายรถประจำทาง อาคาร TPI","13.7077716","100.5389081"
"10172572","ป้ายรถประจำทาง ท่ารถใต้สะพานพระราม 7","13.8108871854","100.5130847567"
"10172571","ป้ายรถประจำทาง จันทร์ตัดใหม่-ตลาดนางลิ้นจี่","13.7097073","100.541502"
"10172570","ป้ายรถประจำทาง หมู่บ้านบางเมืองแลนด์เฮาส์","13.5988239","100.6123037"
"10172569","ป้ายรถประจำทาง","13.8583296","100.528757"
"10172568","ป้ายรถประจำทาง ซอยปลั่งอนุสรณ์","13.6907389","100.4811536"
"10172567","ป้ายรถประจำทาง","13.7944130982","100.6894960877"
"10172566","ป้ายรถประจำทาง ตลาดปากน้ำ","13.5964032","100.5962343"
"10172565","ป้ายรถประจำทาง ซอยสันติสุข 40","13.8469974","100.8929542"
"10172564","ป้ายรถประจำทาง ตรงข้ามซอยวัดอัมพวัน","13.7784727","100.5218525"
"10172563","ป้ายรถประจำทาง ตรงข้ามเทพลีลา ซอย 8","13.762181","100.6087379"
"10172562","ป้ายรถประจำทาง โรงเรียนสุวรรณวิทยา","13.6877352","100.4842566"
"10172561","ป้ายรถประจำทาง","13.8566899","100.5450709"
"10172560","ป้ายรถประจำทาง สถานีรถไฟฟ้า BTS บางนา","13.6680063","100.6047688"
"10172559","ป้ายรถประจำทาง หน้าตลาด","13.8553072","100.5449224"
"10172558","ป้ายรถประจำทาง เศรษฐสุนทร","13.7817157551","100.5236198687"
"10172557","ป้ายรถประจำทาง วัดมงคลวราราม","13.6939121","100.4807064"
"10172556","ป้ายรถประจำทาง","13.5719579","100.598245"
"10172555","ป้ายรถประจำทาง อิสานตะวันแดง","13.7387075861","100.6057146725"
"10172554","ป้ายรถประจำทาง จรัญสนิทวงศ์ 89/1","13.7968593","100.5080784"
"10172553","ป้ายรถประจำทาง ธ.กสิกรไทยเทเวศน์","13.7687747434","100.5042820895"
"10172552","ป้ายรถประจำทาง","13.5781561","100.602904"
"10172551","ป้ายรถประจำทาง วัดหลักสี่","13.8872282","100.5836743"
"10172550","ป้ายรถประจำทาง สายใต้เก่า","13.752348","100.469746"
"10172549","ป้ายรถประจำทาง จัดสรรหมอชาติ ซอย 3","13.821899","100.742697"
"10172548","ป้ายรถประจำทาง","13.5787688","100.6029848"
"10172547","ป้ายรถประจำทาง","13.737955956","100.6078991538"
"10172546","ป้ายรถประจำทาง ตรงข้ามโรงเรียนโปลีเทคนิคพานิชย์กรุงเทพ","13.7891441","100.4100057"
"10172545","ป้ายรถประจำทาง อู่แสมดำ","13.6219604","100.3855122"
"10172544","ป้ายรถประจำทาง มัสยิดฮิดาย่าตุ้ลอิสลามียะห์","13.825225","100.752016"
"10172543","ป้ายรถประจำทาง มหาวิทยาลัยธรรมศาสตร์รังสิต","14.0746613","100.6174819"
"10172542","ป้ายรถประจำทาง","13.7632095","100.60751"
"10172541","ป้ายรถประจำทาง แยกสุทธิสาร","13.7893850412","100.5627273202"
"10172540","ป้ายรถประจำทาง มหาวิทยาลัยธุรกิจบัณฑิตย์","13.8712591","100.5487582"
"10172539","ป้ายรถประจำทาง ตรงข้ามโรงเรียนอนุสรณ์ตระกูลกอดีรี","13.8446444","100.8968611"
"10172538","ป้ายรถประจำทาง คลองระหาร","13.6207844","100.3883071"
"10172537","ป้ายรถประจำทาง หมู่บ้านประชานิเวศน์ 2","13.8803696","100.5451833"
"10172536","ป้ายรถประจำทาง ศูนย์บริการมิชซูบิชิ","13.7931587","100.4102951"
"10172535","ป้ายรถประจำทาง พระราม 6","13.7604611","100.5249687"
"10172534","ป้ายรถประจำทาง ธนาคารกสิกรไทยพัฒนาการ","13.7370284046","100.6100395566"
"10172533","ป้ายรถประจำทาง แยกวิภาวดี","13.7892661","100.5607342"
"10172532","ป้ายรถประจำทาง ตลาดมิ่งขวัญ","13.7891607","100.5577115"
"10172531","ป้ายรถประจำทาง ปั๊มเชลล์คลองระหาร","13.6229026","100.390433"
"10172529","ป้ายรถประจำทาง อินทามะระ ซอย 10","13.7890782","100.5563062"
"10172528","ป้ายรถประจำทาง มัสยิดดาริสชุนนะห์","13.842211","100.900103"
"10172527","ป้ายรถประจำทาง ร้านอาหารบ้านต้นซุง","13.7688594","100.6037774"
"10172526","ป้ายรถประจำทาง ซอยโฟร์โมส","13.6258691","100.3933579"
"10172525","ป้ายรถประจำทาง สถานีรถไฟฟ้า BTS. อ่อนนุช","13.7053941","100.6013057"
"10172524","ป้ายรถประจำทาง","13.581739","100.6015233"
"10172523","ป้ายรถประจำทาง เดอวิลเลจอินทาวส์","13.7717959","100.6069093"
"10172522","ป้ายรถประจำทาง โรงพยาบาลเสรีรักษ์","13.8109169","100.7170388"
"10172521","ป้ายรถประจำทาง","13.5958638","100.5976955"
"10172520","ป้ายรถประจำทาง ตรงข้ามซอยสามัคคี 36","13.8818974","100.5355912"
"10172519","ป้ายรถประจำทาง","13.7268129977","100.7781154827"
"10172518","ป้ายรถประจำทาง ตรงข้ามบ้านพระอาทิตย์","13.7629208","100.4944631"
"10172517","ป้ายรถประจำทาง ซอยอัจฉริยะประสิทธิ์","13.8043989","100.4112964"
"10172516","ป้ายรถประจำทาง","13.75124","100.7898684"
"10172515","ป้ายรถประจำทาง แยกพระประแดง","13.6336332773","100.6153066748"
"10172514","ป้ายรถประจำทาง อู่พระประแดง","13.6257067471","100.6299629341"
"10172513","ป้ายรถประจำทาง แมคโครจรัญ","13.7608508313","100.4714113669"
"10172512","ป้ายรถประจำทาง บ้านกลางเมือง","13.7803232","100.6073704"
"10172511","ป้ายรถประจำทาง ตรงข้ามโรงแรมสุดาพาเลซ","13.7890497","100.5510566"
"10172509","ป้ายรถประจำทาง","13.6021615303","100.5972151944"
"10172508","ป้ายรถประจำทาง ทาว์อินทาว์","13.7750792","100.6072248"
"10172507","ป้ายรถประจำทาง ประชาร่วมใจ 4","13.826978","100.7548"
"10172506","ป้ายรถประจำทาง ศูนย์อีซูซุพัฒนาการ","13.7360593768","100.6132871706"
"10172505","ป้ายรถประจำทาง บางขัน","14.0652866","100.6168449"
"10172504","ป้ายรถประจำทาง ถนนพุทธสาคร","13.6894047","100.3256859"
"10172503","ป้ายรถประจำทาง หมู่บ้านพระราม 2","13.6389215","100.4069463"
"10172502","ป้ายรถประจำทาง","13.7768789","100.6075462"
"10172501","ป้ายรถประจำทาง วัดธรรมาภิรตาราม","13.7990493","100.5330443"
"10172500","ป้ายรถประจำทาง ซอยสุขสวัสดิ์","13.6236284495","100.634076679"
"10172499","ป้ายรถประจำทาง หมู่บ้านเอกไพลิน(หมู่บ้านลาดกระบัง)","13.7516916","100.7862967"
"10172498","ป้ายรถประจำทาง ตรงข้ามซอยกาญจนาภิเษก 15","13.7964636","100.4105823"
"10172497","ป้ายรถประจำทางเลียบทางด่วน 3","13.7757247","100.6065906"
"10172496","ป้ายรถประจำทาง ตรงข้ามซอยสันติสุข 73","13.8387432","100.902092"
"10172495","ป้ายรถประจำทาง วัดใหม่หนองพระองค์","13.6770796","100.3196342"
"10172494","ป้ายรถประจำทาง สำนักงานเขตบางขุนเทียน","13.6600356","100.4363717"
"10172493","ป้ายรถประจำทางเลียบทางด่วน 2","13.7698947","100.6042834"
"10172492","ป้ายรถประจำทาง","13.7524169","100.7802329"
"10172491","ป้ายรถประจำทาง อาคารธนชาติ","13.7435317","100.5456093"
"10172490","ป้ายรถประจำทาง ราชประชา","13.6224715382","100.636205523"
"10172489","ป้ายรถประจำทาง โรงเรียนอนุบาลสมุทรสาคร","13.5501252","100.2764085"
"10172488","ป้ายรถประจำทาง ไทยฟรีแมน","14.0562749","100.6166233"
"10172487","ป้ายรถประจำทาง โรงเรียนอนุบาลยุวรัช","13.6861184","100.3239284"
"10172486","ป้ายรถประจำทาง","13.7528937","100.7757891"
"10172484","ป้ายรถประจำทาง โรงเรียนเทพศิรินทร์นนทบุรี","13.8135677","100.4119914"
"10172483","ป้ายรถประจำทาง สถานีรถไฟฟ้า BTS. ชิดลม","13.7429088","100.5491228"
"10172482","ป้ายรถประจำทาง","13.6069859","100.5955256"
"10172481","ป้ายรถประจำทาง","13.7361739748","100.6154425226"
"10172480","ป้ายรถประจำทาง โรงแรมแลนมาร์ค","13.7425252694","100.5512229428"
"10172479","ป้ายรถประจำทาง","13.7364774","100.6189014"
"10172478","ป้ายรถประจำทาง","13.7634818","100.5266156"
"10172477","ป้ายรถประจำทาง","13.7394513369","100.5567875267"
"10172476","ป้ายรถประจำทาง","13.611574","100.5939793"
"10172475","ป้ายรถประจำทางแยกสะพานควาย","13.7896982","100.5491975"
"10172474","ป้ายรถประจำทาง โรงพยาบาลมหาชัย","13.5506585","100.2793417"
"10172473","ป้ายรถประจำทาง","13.7366057","100.6208061"
"10172472","ป้ายรถประจำทาง รวมโชค ค้าวัสดุ","13.827709","100.755936"
"10172471","ป้ายรถประจำทาง","13.6140939","100.5929336"
"10172470","ป้ายรถประจำทาง ท่ารถสาย 84 อ้อมใหญ่","13.6471643035","100.2442038845"
"10172469","ป้ายรถประจำทาง ตรงข้ามโลตัสบางใหญ่","13.8252827","100.413071"
"10172468","ป้ายรถประจำทาง สุขุมวิท ซอย 12","13.7382798","100.5585155"
"10172467","ป้ายรถประจำทาง รัตนะ","14.0491989","100.6163684"
"10172466","ป้ายรถประจำทาง","13.7366712","100.6218102"
"10172465","ป้ายรถประจำทาง สถาบันพัฒนาคุณภาพชีวิตมูลนิธิเพื่อคุณธรรม","13.828574","100.757271"
"10172464","ป้ายรถประจำทาง ห้างบิ๊กซีพระราม2","13.6629497","100.4412037"
"10172463","ป้ายรถประจำทาง","13.7533701","100.7719412"
"10172462","ป้ายรถประจำทาง","13.7540892","100.7657647"
"10172461","ป้ายรถประจำทาง","13.7305553969","100.5455069046"
"10172460","ป้ายรถประจำทาง โรงพยาบาลภัทระ","14.0449702","100.6161793"
"10172459","ป้ายรถประจำทาง","13.7631127597","100.4733561177"
"10172458","ป้ายรถประจำทาง คาร์ฟู","13.6788485","100.4347241"
"10172457","ป้ายรถประจำทาง คาร์ฟู","13.6797111","100.4362594"
"10172456","ป้ายรถประจำทาง มหาชัยคอนโด","13.5579773","100.2899571"
"10172455","ป้ายรถประจำทาง โรงเรียนมัธยมวัดสิงห์","13.6851327","100.4458497"
"10172454","ป้ายรถประจำทาง วัดเลา","13.6671262","100.4481443"
"10172453","ป้ายรถประจำทาง ซอยเอกชัย 37","13.6865479","100.4484776"
"10172452","ป้ายรถประจำทาง สถานีตำรวจบางมด","13.6724959","100.4569411"
"10172451","ป้ายรถประจำทาง มหาวิทยาลัยกรุงเทพรังสิต","14.0391286","100.6159675"
"10172450","ป้ายรถประจำทาง ซอยเอกชัย 25/1","13.691381","100.4543701"
"10172449","ป้ายรถประจำทาง ซอยเอกชัย 11","13.6946851","100.4570586"
"10172448","ป้ายรถประจำทาง หมู่บ้านลัดดารมย์","13.8301772","100.4134985"
"10172447","ป้ายรถประจำทาง ตรงข้ามถนนวุฒากาศ","13.6990201","100.468187"
"10172446","ป้ายรถประจำทาง สุขุมวิท ซอย 24","13.7331859","100.5656891"
"10172445","ป้ายรถประจำทาง สถานีตำรวจลุมพินี","13.7369597","100.5465659"
"10172444","ป้ายรถประจำทาง ประชาร่วมใจ 14","13.830238","100.759799"
"10172443","ป้ายรถประจำทาง ตลาดใหม่จอมทอง จอมทอง 15","13.6985631","100.4707102"
"10172442","ป้ายรถประจำทาง แก้วนิมิตร","14.0311720573","100.6156753828"
"10172441","ป้ายรถประจำทาง","13.7367891","100.6295937"
"10172440","ป้ายรถประจำทาง สวนอาหารเรือนไทย","13.8376802","100.4137345"
"10172439","ป้ายรถประจำทาง","13.7319425","100.5259088"
"10172438","ป้ายรถประจำทาง","13.736563","100.6318413"
"10172437","ป้ายรถประจำทาง หมู่บ้านรัตนโกสินทร์ 200 ปี","13.9872038231","100.607802589"
"10172436","ป้ายรถประจำทาง สถานีดับเพลิงเทศบาลสมุทรปราการ","13.599817","100.5987547"
"10172435","ป้ายรถประจำทาง โรงพยาบาลรามา","13.7664867","100.5277838"
"10172434","ป้ายรถประจำทาง","13.6191273","100.5910979"
"10172433","ป้ายรถประจำทาง โรงเรียนวัดราษฎร์รังสรรค์","13.5926181","100.3293473"
"10172432","ป้ายรถประจำทาง ซอยจอมทอง 11/1","13.6981075","100.4716662"
"10172431","ป้ายรถประจำทาง คอกกระบือ","13.600473","100.3364303"
"10172430","ป้ายรถประจำทาง โรงเรียนเลิศพัฒนาพานิชย์","13.6958501","100.4765947"
"10172429","ป้ายรถประจำทาง อุดมเดช(กศน.)","13.6217861","100.5900878"
"10172428","ป้ายรถประจำทาง แยกเพลินจิต","13.7422143","100.5474453"
"10172427","ป้ายรถประจำทาง ประชาร่วมใจ 28","13.833316","100.764505"
"10172426","ป้ายรถประจำทาง","13.6889676","100.5473471"
"10172425","ป้ายรถประจำทาง ตรงข้ามเจริญนคร 56","13.707786","100.49319"
"10172424","ป้ายรถประจำทาง","14.0286906979","100.6155770329"
"10172423","ป้ายรถประจำทาง วัดโพธิ์แจ้","13.6209722","100.3515294"
"10172422","ป้ายรถประจำทาง โรงเรียนอนุบาลกุลนันท์","13.8451425","100.4129788"
"10172421","ป้ายรถประจำทาง โรงเรียนศึกษานารี 2","13.633802","100.3666576"
"10172420","ป้ายรถประจำทาง","13.7359221","100.6372017"
"10172419","ป้ายรถประจำทาง สุขุมวิท ซอย 34","13.7257307","100.5762739"
"10172418","ป้ายรถประจำทาง บึงขวาง","13.7917168219","100.7462499417"
"10172417","ป้ายรถประจำทาง ศูนย์ อีซูซุ","13.7667614","100.5815237"
"10172416","ป้ายรถประจำทาง ซอยแอนเนกซ์","13.9361525","100.6247166"
"10172415","ป้ายรถประจำทาง ซอยทองหล่อ (ต้นซอย)","13.7241539","100.578478"
"10172414","ป้ายรถประจำทาง","13.7674616813","100.5772298017"
"10172413","ป้ายรถประจำทาง หมู่บ้านชิชา","13.6744976","100.4600054"
"10172412","ป้ายรถประจำทาง ซอยหงส์สกุล","14.0193356","100.615273"
"10172411","ป้ายรถประจำทาง","13.7350088","100.6422265"
"10172410","ป้ายรถประจำทาง โรงเรียนราชินี","13.7433106","100.4936396"
"10172408","ป้ายรถประจำทาง ฟิวเจอร์รังสิต","13.9895185","100.6152602"
"10172407","ป้ายรถประจำทาง ประชาร่วมใจ 40","13.83492","100.7669559"
"10172406","ป้ายรถประจำทาง ธนาคารอาคารสงเคราะห์","13.6762142","100.4627591"
"10172405","ป้ายรถประจำทาง สโมสรทหารอากาศบางซื่อ","13.7974771904","100.5321846687"
"10172404","ป้ายรถประจำทาง ตรีสมพลาสติกอินดัสเชียล","13.6355324","100.3685462"
"10172403","ป้ายรถประจำทาง โรงเรียนซาลีมุนยีนาม","13.837619","100.771021"
"10172402","ป้ายรถประจำทาง","13.7558002","100.5246811"
"10172401","ป้ายรถประจำทาง ซอยปลั่งอนุสรณ์","13.6907725","100.4814338"
"10172400","ป้ายรถประจำทาง","13.7337484","100.6460037"
"10172399","ป้ายรถประจำทาง","13.7627797489","100.5098805266"
"10172398","ป้ายรถประจำทาง ซอยจันทร์พริ้ง","13.6791683","100.4684885"
"10172397","ป้ายรถประจำทาง","13.7080556","100.5997625"
"10172396","ป้ายรถประจำทาง","13.8424096","100.5592772"
"10172395","ป้ายรถประจำทาง สถานีรถไฟฟ้า BTS. อ่อนนุช","13.7053086","100.6010744"
"10172394","ป้ายรถประจำทาง","13.739301","100.5347491"
"10172393","ป้ายรถประจำทาง","13.6950864","100.5334174"
"10172392","ป้ายรถประจำทาง ซอยพระรามที่ 2 ซอย 21","13.6805622","100.4740076"
"10172391","ป้ายรถประจำทาง","13.7596131066","100.5130830842"
"10172390","ป้ายรถประจำทาง ซอยพิชัย 4","13.7813803","100.5188126"
"10172389","ป้ายรถประจำทาง","13.8450735","100.5607474"
"10172388","ป้ายรถประจำทาง แยกถนนระนอง 1-พระราม 5","13.7888555","100.5274191"
"10172387","ป้ายรถประจำทาง โรงหนัง","13.8018287","100.5345603"
"10172386","ป้ายรถประจำทาง วัดคงคา","13.8494854","100.4125691"
"10172385","ป้ายรถประจำทาง ร้านลีลาวดี","13.7681265","100.5964862"
"10172384","ป้ายรถประจำทาง","13.7323903","100.6487906"
"10172383","ป้ายรถประจำทาง สถานทูตลาว","13.769006","100.5933361"
"10172382","ป้ายรถประจำทาง แยกภุชงค์","13.7520204","100.5170921"
"10172381","ป้ายรถประจำทาง สุขุมวิท ซอย 64","13.6879707","100.6095226"
"10172380","ป้ายรถประจำทาง แยกอุรุพงษ์","13.7571555","100.5236853"
"10172379","ป้ายรถประจำทาง ตรงข้ามร่มเกล้า ปิโตรเลี่ยม","13.8085390593","100.7391031595"
"10172378","ป้ายรถประจำทาง จอมทอง ซอย 4","13.6955348","100.4772253"
"10172377","ป้ายรถประจำทาง ซอยสุวรรณมณี","13.7693037","100.5904519"
"10172376","ป้ายรถประจำทาง สามยอด","13.7476759537","100.5032603755"
"10172375","ป้ายรถประจำทาง","13.6988833","100.6042689"
"10172374","ป้ายรถประจำทาง ประชาร่วมใจ 50","13.838651","100.772544"
"10172373","ป้ายรถประจำทาง หมู่บ้านชนิกา","13.64143","100.3757"
"10172372","ป้ายรถประจำทาง ซอยกรุงเทพ-นนทบุรี 26","13.8150192","100.5319363"
"10172371","ป้ายรถประจำทาง รพ.พญาไท1","13.7561763","100.5409984"
"10172370","ป้ายรถประจำทาง ห้างโลตัสพระราม3","13.69789","100.540104"
"10172369","ป้ายรถประจำทาง ตลาดพัฒนาการ","13.7314179","100.6509835"
"10172368","ป้ายรถประจำทาง วัดบางบอน","13.6442528","100.3792314"
"10172367","ป้ายรถประจำทาง ตรงข้ามซอยถนนประชาอุทิศ","13.856439","100.4119207"
"10172366","ป้ายรถประจำทาง แยกเหม่งจ๋าย","13.769404","100.5879844"
"10172365","ป้ายรถประจำทาง ตรงข้ามหมู่บ้านรัชชา","13.8594669","100.4116146"
"10172364","ป้ายรถประจำทาง ซอยเอกชัย 117","13.6460264","100.3814843"
"10172363","ป้ายรถประจำทาง ประชาร่วมใจ 52","13.839985","100.775155"
"10172362","ป้ายรถประจำทาง ไปรษณีย์ห้วยขวาง","13.7683976","100.5862607"
"10172361","ป้ายรถประจำทาง โรงเรียนสตรีนนทบุรี-วัดปากน้ำ","13.8223255","100.5057031"
"10172360","ป้ายรถประจำทาง","13.6990771","100.5409178"
"10172359","ป้ายรถประจำทาง คลองแขก","13.6604864","100.5310502"
"10172358","ป้ายรถประจำทาง ตรงข้ามป้ายบางใหญ่","13.8682719","100.4108109"
"10172357","ป้ายรถประจำทาง","13.7624208","100.5087903"
"10172356","ป้ายรถประจำทาง","13.8248143","100.5036546"
"10172355","ป้ายรถประจำทาง","13.6669255","100.6043008"
"10172354","ป้ายรถประจำทาง พัฒนาการ ซอย 70","13.7292506","100.6553745"
"10172353","ป้ายรถประจำทาง โรงเรียนพิบูลย์เวช","13.7207602","100.5958806"
"10172352","ป้ายรถประจำทาง โรงพยาบาลสัตว์พระราม 3","13.6989332","100.5424719"
"10172351","ป้ายรถประจำทาง ประชาร่วมใจ 62","13.841756","100.779656"
"10172350","ป้ายรถประจำทาง","13.7252471","100.5465203"
"10172349","ป้ายรถประจำทาง","13.7214047925","100.4966959302"
"10172348","ป้ายรถประจำทาง กรุงธนบุรีตำรวจภูธรตำบลสำโรงเหนือเรือนจำ (ผู้หญิง)","13.6482344","100.3842979"
"10172347","ป้ายรถประจำทาง วัดพญาปราบ","13.6593513","100.5334113"
"10172345","ป้ายรถประจำทาง ซอยอินทปัจ 11","13.6956192","100.3794919"
"10172344","ป้ายรถประจำทาง นราธิวาส ซอย 18","13.7057751","100.5386505"
"10172343","ป้ายรถประจำทาง","13.8817265","100.4095607"
"10172342","ป้ายรถประจำทาง เดอะไพน์ กอล์ฟแอนด์ลอดจ์","13.836655","100.905366"
"10172341","ป้ายรถประจำทาง","13.7240495","100.5494918"
"10172340","ป้ายรถประจำทาง ห้างคาร์ฟูร์พระราม 2","13.6498316","100.4203637"
"10172339","ป้ายรถประจำทาง หมู่บ้านผาสุกนิเวศน์","13.7274731","100.6563878"
"10172338","ป้ายรถประจำทาง","13.6960835","100.545265"
"10172337","ป้ายรถประจำทาง ซอยอินทปัจ 9","13.6977991","100.3784726"
"10172336","ป้ายรถประจำทาง","13.7180542","100.5690653"
"10172335","ป้ายรถประจำทาง การไฟฟ้านครหลวง สาขาบางบัวทอง","13.88644","100.4090527"
