id,name,lat,long,police,road,district,description
4589,หมู่บ้านกรองทอง,13.699755,100.67951,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4590,เฉลิมพระเกียรติ ร.9 ซอย 48,13.699622,100.680616,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4591,ตรงข้ามโรงแรมซัมเมอร์ทรี,13.699838,100.681903,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4592,บริษัท กรุนด์ฟอส ประเทศไทย(เฉลิมพระเกียรติ ร.9 ซอย 50),13.699703,100.682378,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4593,ตรงข้ามหมู่บ้านราชพฤกษ์(เฉลิมพระเกียรติ ร.9 ซอย 65),13.699944,100.684143,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4594,มัสยิดชะหร์ตุ้ลอิสลาม(เฉลิมพระเกียรติ ร.9 ซอย 67),13.7004231,100.685683,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4595,เฉลิมพระเกียรติ ร.9 ซอย 58,13.701098,100.687193,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4596,หมู่บ้านร่มเย็น สวนหลวง(เฉลิมพระเกียรติ ร.9 ซอย 71) (ป้ายหาย),13.701818,100.68822,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4597,หมู่บ้านบารเมษฐ์,13.702088,100.689008,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4598,โรงเรียนธรรมดีนูรุอิสลาม,13.703568,100.690118,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4599,เฉลิมพระเกียรติ ร.9 ซอย 66,13.706163,100.691403,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4600,เฉลิมพระเกียรติ ร.9 ซอย 75,13.707562,100.69183,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4601,โรงเรียนสุเหร่าจรเข้ขบ(เฉลิมพระเกียรติ ร.9 ซอย 68),13.708697,100.69252,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4602,เฉลิมพระเกียรติ ร.9 ซอย 70,13.710769,100.693493,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4603,ตรงข้ามเฉลิมพระเกียรติ ร.9 ซอย70,13.710525,100.693196,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4604,ตรงข้ามหมู่บ้านศุภาลัย สวนหลวง,13.712625,100.694232,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4605,เฉลิมพระเกียรติ ร.9 ซอย 72,13.714894,100.695685,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4606,ตรงข้ามเฉลิมพระเกียรติ ร.9 ซอย72,13.715365,100.69588,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4607,ตรงข้ามซอยเข้าสำนักงานเขตประเวศ (ป้ายหาย),13.717282,100.697527,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4608,สำนักงานเขตประเวศ(เฉลิมพระเกียรติ ร.9 ซอย 83),13.716836,100.697041,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4609,เฉลิมพระเกียรติ ร.9 ซอย 74,13.7196,100.697964,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4610,บริษัท เวิล์ดเทค เอ็นจีเนียริ่ง จำกัด(แยกประเวศ),13.719995,100.697764,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4611,เฉลิมพระเกียรติ ร.9 ซอย 73,13.705873,100.691112,อุดมสุข,เฉลิมพระเกียรติ ร.9,ประเวศ,
4612,หมู่บ้านทหารกองหนุน บางชัน (ซอยพระยาสุเรนทร์ 28) (ป้ายหาย*),13.82914,100.699217,คันนายาว,พระยาสุเรนทร์,คลองสามวา,
4613,(ยกเลิก) ป้อมมหากาฬ,13.754695,100.505186,สำราญราษฎร์,มหาไชย,พระนคร,
4614,หมู่บ้านโนเบิลวานา (ซอยบรมราชชนนี 74/1),13.788846,100.353711,ธรรมศาลา,บรมราชชนนี,ทวีวัฒนา,
4615,168 ไบค์ ราชพฤกษ์ (ป้ายหาย),13.727369,100.45479,ภาษีเจริญ,ราชพฤกษ์,ภาษีเจริญ,
4616,ซอยสาทร 2,13.725586,100.456477,ภาษีเจริญ,ราชพฤกษ์,ภาษีเจริญ,
4617,ศูนย์ชุมชนสร้างสรรค์ภาษีเจริญ(ตรงข้ามวัดประดู่ บางจาก),13.722019,100.458043,ภาษีเจริญ,ราชพฤกษ์,ภาษีเจริญ,
4618,(ไม่อนุมัติ) ตรงข้ามซอยนาวี(โรงเรียนเพลินพัฒนา),13.788689,100.394776,ธรรมศาลา,พุทธมณฑล สาย 2,ทวีวัฒนา,
4619,(ยกเลิก) คลองบางเชือกหนัง,13.748253,100.405498,บางเสาธง,กาญจนาภิเษก,บางแค,
4620,ศรีสยามเดินรถ (ป้ายหาย),13.752027,100.40615,บางเสาธง,กาญจนาภิเษก,ตลิ่งชัน,
4621,ศรีเมือง ออโต้กรุ๊ป,13.745523,100.406158,บางเสาธง,กาญจนาภิเษก,บางแค,
4622,หมู่บ้านลดาวัลย์ (ป้ายหาย),13.739317,100.406161,หลักสอง,กาญจนาภิเษก,บางแค,
4623,โชว์รูมฟอร์ด กาญจนาภิเษก (ป้ายหาย),13.739131,100.405508,หลักสอง,กาญจนาภิเษก,บางแค,
4624,ไท่เล้งกาญจนาค้าไม้ (ป้ายหาย),13.73398,100.406177,หลักสอง,กาญจนาภิเษก,บางแค,
4625,วีเอ็ม รัตนยนต์,13.734325,100.405509,หลักสอง,กาญจนาภิเษก,บางแค,
4626,แยกมหานคร (ขาออก),13.806001,100.83694,ลำผักชี,ฉลองกรุง,หนองจอก,
4627,แยกมหานคร (ขาเข้า),13.805909,100.837189,ลำผักชี,ฉลองกรุง,หนองจอก,
4628,สถานีบริการเอ็นจีวี ปตท.,13.801962,100.8346,ลำผักชี,ฉลองกรุง,หนองจอก,
4629,ตรงข้ามสถานีบริการเอ็นจีวี ปตท.,13.801672,100.834679,ลำผักชี,ฉลองกรุง,หนองจอก,
4630,บ้านสวนดีประเสริฐ,13.797078,100.831811,ลำผักชี,ฉลองกรุง,หนองจอก,
4631,ตรงข้ามบ้านสวนดีประเสริฐ,13.797237,100.831649,ลำผักชี,ฉลองกรุง,หนองจอก,
4632,ถนนเข้าวัดลำผักชี,13.788117,100.82628,ลำผักชี,ฉลองกรุง,หนองจอก,
4633,ตรงข้ามถนนเข้าวัดลำผักชี (ป้ายหาย),13.788255,100.826114,ลำผักชี,ฉลองกรุง,หนองจอก,
4634,โรงงานฟุตบอลไทย,13.785496,100.824685,ลำผักชี,ฉลองกรุง,หนองจอก,
4635,ตรงข้ามโรงงานฟุตบอลไทย (วัดอู่ตะเภา),13.78635,100.824927,ลำผักชี,ฉลองกรุง,หนองจอก,
4636,ตรงข้ามหมู่บ้านราชพฤกษ์ (ชุมชนริมคลองลำปลาทิว),13.776563,100.817257,ฉลองกรุง,ฉลองกรุง,ลาดกระบัง,
4637,หมู่บ้านฟลอร่าวิลล์ ฉลองกรุง (ซอยฉลองกรุง 59),13.776094,100.816452,ฉลองกรุง,ฉลองกรุง,ลาดกระบัง,
4638,อู่ซ่อมรถกิมเซ้งไถ่,13.774187,100.814708,ฉลองกรุง,ฉลองกรุง,ลาดกระบัง,
4639,ตรงข้ามอู่ซ่อมรถกิมเซ้งไถ่,13.774586,100.81474,ฉลองกรุง,ฉลองกรุง,ลาดกระบัง,
4640,ตรงข้ามโรงเรียนลำพะอง,13.772753,100.813029,ฉลองกรุง,ฉลองกรุง,ลาดกระบัง,
4641,โรงเรียนลำพะอง,13.772526,100.812424,ฉลองกรุง,ฉลองกรุง,ลาดกระบัง,
4642,ซอยฉลองกรุง 50 (ป้ายหาย),13.769192,100.808982,ฉลองกรุง,ฉลองกรุง,ลาดกระบัง,
4643,ธนาคารกรุงไทย สาขาสวนมะลิ,13.749527,100.511464,พลับพลาไชย 1,ยุคล 2,ป้อมปราบศัตรูพ่าย,
4644,ตรงข้ามธนาคารกรุงไทย สาขาสวนมะลิ,13.749536,100.51162,พลับพลาไชย 1,ยุคล 2,ป้อมปราบศัตรูพ่าย,
4645,(ยกเลิก) สำนักงานใหญ่ซีแพค,13.818575,100.514662,ประชาชื่น,พิบูลสงคราม,บางซื่อ,
4646,หมู่บ้านพิบูลย์ บางซื่อ,13.820534,100.508861,ประชาชื่น,พิบูลสงคราม,บางซื่อ,
4647,ตรงข้ามหมู่บ้านพิบูลย์ บางซื่อ,13.820245,100.508924,ประชาชื่น,พิบูลสงคราม,บางซื่อ,
4648,(ยกเลิก) ห้องอาหารเกล็ดแก้ว,13.818322,100.514694,ประชาชื่น,พิบูลสงคราม,บางซื่อ,
4649,แยกเรือนจำ,13.748843,100.503621,พระราชวัง,มหาไชย,พระนคร,ป้ายไม่ตรงมติครั้งที่6/2549
4650,ตรงข้ามซอยวัดดวงแข (ป้ายหาย),13.741988,100.519959,ปทุมวัน,จารุเมือง,ปทุมวัน,
4651,แยกอุรุพงษ์ (ตรงข้ามซอยเพชรบุรี4),13.75589,100.524675,พญาไท,เพชรบุรี,ราชเทวี,
4652,พระรามที่ 6 ซอย 11,13.749843,100.521317,ปทุมวัน,พระรามที่ 6,ปทุมวัน,
4653,บรรทัดทอง (ซอยจุฬาลงกรณ์ 36),13.736647,100.521854,ปทุมวัน,บรรทัดทอง,ปทุมวัน,ไม่พบมติอนุกรรมการฯ พบเพีงแผนผังสังเขป
4654,ตรงข้ามซอยจุฬาลงกรณ์ 30,13.738431,100.522048,ปทุมวัน,บรรทัดทอง,ปทุมวัน,ไม่พบมติคณะอนุกรรมการฯ พบเพีงแปนผังสังเขป
4655,ซอยจุฬาลงกรณ์ 18,13.741626,100.522748,ปทุมวัน,บรรทัดทอง,ปทุมวัน,ไม่พบมติคณะอนุกรรมกรรมการฯ พบเพียงแผนผังสังขป
4656,แยกถนนจรัสเมือง,13.741978,100.522713,ปทุมวัน,บรรทัดทอง,ปทุมวัน,ไม่พบมติคณะอนุกรรมกรรมการฯ พบเพียงแผนผังสังขป
4657,ตรงข้ามอาคารมั่นคงเคหะการ,13.744901,100.523237,ปทุมวัน,บรรทัดทอง,ปทุมวัน,
4658,(ยกเลิก) องค์การค้าคุรุสภา,13.75715,100.500646,ชนะสงคราม,ราชดำเนินกลาง,พระนคร,
4659,(ยกเลิก) วิทยาศรม,13.75727598,100.4997466,ชนะสงคราม,ราชดำเนินกลาง,พระนคร,
4660,(ยกเลิก) แยกคอกวัว 1,13.75761034,100.4980864,ชนะสงคราม,ราชดำเนินกลาง,พระนคร,
4661,(ยกเลิก) สำนักงานสลากกินแบ่งรัฐบาล 1,13.75792416,100.4964809,ชนะสงคราม,ราชดำเนินกลาง,พระนคร,
4662,(ยกเลิก) ตลาดมาร์เก็ตพาเหรด,13.812324,100.727067,มีนบุรี,สีหบุรานุกิจ,มีนบุรี,
4663,วงเวียน 22 กรกฎาคม (ตรงข้ามศาลเจ้าชิดเซี้ยม้า),13.739407,100.514807,พลับพลาไชย 2,ไมตรีจิตต์,ป้อมปราบศัตรูพ่าย,บันทึการประชุม วันที่17 กันยายน 2513
4664,อนุสาวรีย์ชัยสมรภูมิ (เกาะดินแดงป้ายที่ 2) (ป้ายหาย*),13.765087,100.539077,พญาไท,ราชวิถี,ราชเทวี,
4665,ตรงข้ามศาลแรงงานกลาง,13.73649,100.520012,ปทุมวัน,พระรามที่ 4,ปทุมวัน,
4666,ถนนยี่สิบสองกรกฎาคม 1 (ร้านยางเซอร์วิส),13.743307,100.51302,พลับพลาไชย 1,ไมตรีจิตต์,ป้อมปราบศัตรูพ่าย,
4667,ตรงข้ามซอยภูมิจิตร,13.713347,100.591368,คลองตัน,พระรามที่ 4,คลองเตย,
4668,โรงพยาบาลจุฬาลงกรณ์,13.730409,100.534912,ปทุมวัน,พระรามที่ 4,ปทุมวัน,
4669,(ยกเลิก) ตรงข้ามโรงแรมแมนดาริน,13.733853,100.526605,ปทุมวัน,พระรามที่ 4,ปทุมวัน,
4670,(ยกเลิก) คริสตจักรที่สอง สามย่าน,13.733001,100.527908,ปทุมวัน,พระรามที่ 4,บางรัก,
4671,(ยกเลิก) ตรงข้ามชุมชนบ่อนไก่,13.723355,100.551035,ทุ่งมหาเมฆ,พระรามที่ 4,สาทร,
4672,(ยกเลิก) ตรงข้ามแกรนด์ไดมอนต์พลาซ่า,13.750814,100.538964,พญาไท,เพชรบุรี,ราชเทวี,
4673,วิลล่าอโศก คอนโดมิเนียม (ป้ายหาย),13.749077,100.561273,มักกะสัน,เพชรบุรี,ราชเทวี,
4674,ซอยเพชรบุรี 45 (ป้ายหาย),13.749213,100.562369,มักกะสัน,เพชรบุรี,ราชเทวี,
4675,ซอยเจริญนคร 32,13.712518,100.502014,สำเหร่,เจริญนคร,ธนบุรี,
4676,ซอยเจริญนคร 36,13.711246,100.498903,สำเหร่,เจริญนคร,ธนบุรี,
4677,ตรงข้ามวัดเศวตฉัตร (ซอยเจริญนคร 28),13.714179,100.50409,สำเหร่,เจริญนคร,ธนบุรี,
4678,ซอยเจริญนคร 60,13.706599,100.491024,สำเหร่,เจริญนคร,ธนบุรี,
4679,ซอยเจริญนคร 24,13.715633,100.505795,สำเหร่,เจริญนคร,ธนบุรี,
4680,ซอยเจริญนคร 6 (ป้ายหาย),13.726157,100.508956,สมเด็จเจ้าพระยา,เจริญนคร,ธนบุรี,
4681,ซอยเจริญนคร 18,13.717783,100.507548,สำเหร่,เจริญนคร,ธนบุรี,
4682,(ยกเลิก) ซอยเจริญนคร 66/1,13.699437,100.486922,บุคคโล,เจริญนคร,ธนบุรี,
4683,ตรงข้ามวัดบางน้ำชน,13.7043,100.489277,บุคคโล,เจริญนคร,ธนบุรี,
4684,ซอยเจริญนคร 46 (วัดสุทธาราม),13.709817,100.496338,สำเหร่,เจริญนคร,ธนบุรี,
4685,ตรงข้ามซอยเจริญนคร 60,13.706241,100.491004,สำเหร่,เจริญนคร,ธนบุรี,
4686,(ไม่อนุมัติ) บ.ดีทแฮล์ม สุขุมวิท,13.694583,100.606583,พระโขนง,สุขุมวิท,พระโขนง,
4687,(ยกเลิก) ซอยสาทร 6 (ซอยพิพัฒน์),13.72313,100.533903,ทุ่งมหาเมฆ,สาทรเหนือ,บางรัก,
4688,โรงเรียนสัจจพิทยา (ซอยสาทร 16),13.718631,100.515743,ยานนาวา,สาทรเหนือ,บางรัก,
4689,(ยกเลิก) ซอยสาทร 21,13.717964,100.51651,ยานนาวา,สาทรใต้,สาทร,
4690,(ยกเลิก) อาคารว่องไววิทย์,13.718553,100.518501,ยานนาวา,สาทรเหนือ,บางรัก,
4691,(ไม่อนุมัติ) สถานเอกอัครราชทูตเมียนมา,13.720774,100.525958,ยานนาวา,สาทรเหนือ,บางรัก,
4692,สถานีรถไฟฟ้าบางอ้อ ทางออก 2,13.798447,100.509257,บางพลัด,จรัญสนิทวงศ์,บางพลัด,
4693,ซอยจรัญสนิทวงศ์ 52,13.781535,100.489827,บางยี่ขัน,จรัญสนิทวงศ์,บางพลัด,
4694,(ไม่อนุมัติ) โรบินสันบางรัก,13.719615,100.515501,ยานนาวา,เจริญกรุง,บางรัก,
4695,โรงพยาบาลเจริญกรุงประชารักษ์,13.694261,100.493865,วัดพระยาไกร,เจริญกรุง,บางคอแหลม,
4696,สูติเวชคลินิก (ตรงข้ามซอยเจริญกรุง 86),13.696075,100.495886,วัดพระยาไกร,เจริญกรุง,บางคอแหลม,
4697,ซอยเจริญกรุง 86,13.696098,100.495713,วัดพระยาไกร,เจริญกรุง,บางคอแหลม,
4698,(ยกเลิก) ซอยเจริญกรุง 87/1,13.705529,100.506391,วัดพระยาไกร,เจริญกรุง,บางคอแหลม,
4699,ใบไม้ร่าเริง,13.734144,100.56023,ทองหล่อ,รัชดาภิเษก เขตคลองเตย,คลองเตย,
4700,ซอยสามมิตร (ซอยสุขุมวิท 16),13.734339,100.560729,ทองหล่อ,รัชดาภิเษก เขตคลองเตย,คลองเตย,
4701,ชุมชนไผ่สิงโต (ตรงข้ามศูนย์ประชุมแห่งชาติสิริกิติ์),13.726017,100.560519,ทองหล่อ,รัชดาภิเษก เขตคลองเตย,คลองเตย,
4702,ศูนย์ก่อสร้างและบูรณะ 6 (จุดจอดสาย 49),13.829934,100.547949,ประชาชื่น,รัชดาภิเษก เขตดินแดง,จตุจักร,
4703,มัสยิดลิวาอุ้ลอิสลาม (ป้ายหาย),13.69379013,100.5289258,บางโพงพาง,รัชดาภิเษก เขตยานนาวา,ยานนาวา,
4704,ซอยเจริญราษฎร์ 7 (ซอยประดู่ 1),13.687949,100.52161,บางโพงพาง,รัชดาภิเษก เขตยานนาวา,ยานนาวา,
4705,(ยกเลิก) ซอยรัชดาภิเษก 42,13.825663,100.571201,พหลโยธิน,รัชดาภิเษก เขตดินแดง,จตุจักร,
4706,ตลาดครูหวี (พระรามที่ 3 ซอย 42) (ป้ายหาย),13.675743,100.545296,บางโพงพาง,พระรามที่ 3,ยานนาวา,
4707,วัดดอกไม้ (พระรามที่ 3 ซอย 35),13.681461,100.526931,บางโพงพาง,พระรามที่ 3,ยานนาวา,
4708,(ยกเลิก) แยกพระรามที่ 3 - นราธิวาส,13.694965,100.546777,บางโพงพาง,พระรามที่ 3,ยานนาวา,
4709,สถานีตำรวจนครบาลพหลโยธิน(แยกรัชโยธิน) (ป้ายหาย),13.826215,100.569378,พหลโยธิน,รัชดาภิเษก เขตดินแดง,จตุจักร,
4710,หมู่บ้านลดาวัลย์ (โชว์รูมโตโยต้าราชพฤกษ์),13.733339,100.448974,ภาษีเจริญ,ราชพฤกษ์,ภาษีเจริญ,
4711,โรงเรียนอนุบาลนฤมลทินราชพฤกษ์ (ป้ายหาย),13.777109,100.442997,ตลิ่งชัน,ราชพฤกษ์,ตลิ่งชัน,
4712,ราชพฤกษ์ คาร์เซอร์วิส,13.738883,100.447063,บางเสาธง,ราชพฤกษ์,ภาษีเจริญ,
4713,ซอยราชพฤกษ์ 9 (ป้ายหาย) **ไม่ตรงมติ,13.741976,100.446986,บางเสาธง,ราชพฤกษ์,ตลิ่งชัน,ป้ายไม่ตรงตามมติครั้งที่ 2/2548
4714,วัดทองบางเชือกหนัง (ซอยราชพฤกษ์ 8),13.742015,100.447528,บางเสาธง,ราชพฤกษ์,ตลิ่งชัน,
4715,โรงเรียนอุบลรัตนราชกัญญาราชวิทยาลัย (ป้ายหาย*) **ไม่ตรงมติ,13.747086,100.44793,บางเสาธง,ราชพฤกษ์,ตลิ่งชัน,ป้ายไม่ตรงตามมติครั้งที่ 2/2548
4716,วัดกระโจมทอง (ป้ายหาย*) **ไม่ตรงมติ,13.746992,100.447428,บางเสาธง,ราชพฤกษ์,ตลิ่งชัน,ป้ายไม่ตรงตามมติครั้งที่ 2/2548
4717,แยกถนนบางพรม (ขาออก) (ป้ายหาย*) **ไม่ตรงมติ,13.754764,100.445503,บางเสาธง,ราชพฤกษ์,ตลิ่งชัน,ป้ายไม่ตรงตามมติ
4718,แยกตัดถนนบางพรม (ขาเข้า) (ป้ายหาย*) **ไม่ตรงมติ,13.754895,100.445989,บางเสาธง,ราชพฤกษ์,ตลิ่งชัน,ป้ายไม่ตรงตามมติครั้งที่ 2/2548
4719,วัดอินทราวาส (ประดู่) (ป้ายหาย*),13.758329,100.444965,ตลิ่งชัน,ราชพฤกษ์,ตลิ่งชัน,
4720,ซอยราชพฤกษ์ 12 (ป้ายหาย*),13.758336,100.445481,ตลิ่งชัน,ราชพฤกษ์,ตลิ่งชัน,
4721,ตรงข้ามสถานีควบคุมก๊าซที่ SB2 (ป้ายหาย),13.761194,100.444694,ตลิ่งชัน,ราชพฤกษ์,ตลิ่งชัน,
4722,หมู่บ้านพฤกษ์ภิรมย์ (ป้ายหาย),13.762489,100.445107,ตลิ่งชัน,ราชพฤกษ์,ตลิ่งชัน,
4723,บ้านปิ่นเกล้า (ป้ายหาย*) **ไม่ตรงมติ,13.766115,100.444266,ตลิ่งชัน,ราชพฤกษ์,ตลิ่งชัน,ป้ายไม่ตรงมิตครั้งที่2/2548
4724,หมู่บ้านณุศาสิริ (ป้ายหาย),13.766933,100.444718,ตลิ่งชัน,ราชพฤกษ์,ตลิ่งชัน,
4725,(ไม่อนุมัติ) ตรงข้ามโรงเรียนโยธินบูรณะ (เดิม),13.796024,100.520373,ตาปูน,สามเสน,ดุสิต,
4726,ตรงข้ามโรงเรียนสถาพรศึกษา(ป้ายหาย),13.719098,100.466798,บางขุนเทียน,รัชมงคลประสาธน์,ภาษีเจริญ,
4727,ซอยรัชมงคลประสาธน์ 6,13.72021,100.466725,บางขุนเทียน,รัชมงคลประสาธน์,ภาษีเจริญ,
4728,ศูนย์ปฏิบัติการป้องกันน้ำท่วมฝั่งธนบุรี,13.720866,100.466604,บางขุนเทียน,รัชมงคลประสาธน์,ภาษีเจริญ,
4729,ซอยรัชมงคลประสาธน์ 3,13.72122,100.467018,บางขุนเทียน,รัชมงคลประสาธน์,ภาษีเจริญ,
4730,ซอยรัชมงคลประสาธน์ 1,13.720467,100.466584,บางขุนเทียน,รัชมงคลประสาธน์,ภาษีเจริญ,
4731,ซอยบางนา-ตราด 42 (ตรงข้ามโรงพยาบาลไทยนครินทร์),13.666572,100.638252,บางนา,เทพรัตน,บางนา,
4732,ซอยบางนา-ตราด 8,13.670568,100.618014,บางนา,เทพรัตน,บางนา,
4733,ไบเทคบางนา ทางออก (ป้ายหาย),13.671995,100.610701,บางนา,เทพรัตน,บางนา,
4734,ซอยบางนา-ตราด 24 (ป้ายหาย),13.668399,100.628819,บางนา,เทพรัตน,บางนา,
4735,หมวด 2 แยกบางนา (ป้ายหาย),13.672249,100.609438,บางนา,เทพรัตน,บางนา,
4736,(ยกเลิก) แยกศรีเอี่ยม,13.666184,100.644881,บางนา,เทพรัตน,บางนา,
4737,(ยกเลิก) ตรงข้ามซอยพัฒนาการ 49,13.735617,100.639743,คลองตัน,พัฒนาการ,สวนหลวง,
4738,ซอยพัฒนาการ 47 (ป้ายหาย),13.735947,100.638965,คลองตัน,พัฒนาการ,สวนหลวง,
4739,ซอยพัฒนาการ 43,13.736811,100.631865,คลองตัน,พัฒนาการ,สวนหลวง,
4740,ตรงข้ามซอยสุขุมวิท 33,13.732417,100.566744,ทองหล่อ,สุขุมวิท,คลองเตย,
4741,ซอยประชาอุทิศ 60/1,13.636205,100.501945,ราษฎร์บูรณะ,ประชาอุทิศ (ฝั่งธนบุรี),ทุ่งครุ,
4742,(ไม่อนุมัติ) ซอยมัยลาภ,13.831881,100.61359,โชคชัย,ประเสริฐมนูกิจ,ลาดพร้าว,
4743,(ไม่อนุมัติ) ตรงข้ามซอยมัยลาภ,13.831662,100.613303,โชคชัย,ประเสริฐมนูกิจ,ลาดพร้าว,
4744,(ยกเลิก) ศูนย์วัฒนธรรมแห่งประเทศไทย,13.767686,100.574895,ห้วยขวาง,เทียมร่วมมิตร,ห้วยขวาง,
4745,(ยกเลิก) ศุภาลัย เวลลิงตัน,13.766768,100.580748,ห้วยขวาง,เทียมร่วมมิตร,ห้วยขวาง,
4746,(ยกเลิก) สถานีบริการน้ำมันเอสโซ่,13.766367,100.583806,ห้วยขวาง,เทียมร่วมมิตร,ห้วยขวาง,
4747,บ้านสวนดอกไม้ (ซอยบรมราชชนนี105),13.786166,100.375842,ธรรมศาลา,บรมราชชนนี,ทวีวัฒนา,
4748,หมู่บ้านกฤษดานคร 20,13.785699,100.38045,ธรรมศาลา,บรมราชชนนี,ทวีวัฒนา,ป้ายไม่ตรงตามมติ
4749,แยกตัดถนนพุทธมณฑลสาย 2 (ป้ายหาย),13.784907,100.393238,ธรรมศาลา,บรมราชชนนี,ทวีวัฒนา,ป้ายไม่ตรงมติ
4750,สวนสาธารณะ พุทธมณฑลสาย 2 (ป้ายหาย),13.784401,100.393146,ธรรมศาลา,บรมราชชนนี,ทวีวัฒนา,
4751,ตรงข้ามซอยจันทน์ 3,13.709694,100.541251,ทุ่งมหาเมฆ,จันทน์,สาทร,
4752,อาคารทีพีไอ,13.70786288,100.5388832,ทุ่งมหาเมฆ,จันทน์,สาทร,
4753,ซอยพัฒนาการ 66,13.730247,100.65331,ประเวศ,พัฒนาการ,ประเวศ,
4754,แฟลต 13 ชั้น กรมช่างอากาศ (ป้ายหาย),13.796737,100.536592,เตาปูน,เทอดดำริ,ดุสิต,
4755,ตรงข้ามแฟลต 13 ชั้น กรมช่างอากาศ (ป้ายหาย),13.796339,100.536553,เตาปูน,เทอดดำริ,ดุสิต,
4756,ถนนศรีเวียง (ซอยสีลม 23),13.720402,100.518287,ยานนาวา,สีลม,บางรัก,
4757,ซอยเลียบคลองภาษีเจริญฝั่งใต้ 1 (ป้ายหาย),13.688571,100.381454,หนองแขม,เลียบคลองภาษีเจริญฝั่งใต้,หนองแขม,
4758,เดอะเนเจอร์ซิตี้ (ป้ายหาย),13.688629,100.381296,หนองแขม,เลียบคลองภาษีเจริญฝั่งใต้,หนองแขม,
4759,ตรงข้ามโรงพิมพฺสยามรัฐ (ซอยสุวรรณิน),13.771383,100.49251,บางยี่ขัน,อรุณอมรินทร์,บางพลัด,
4760,ชลประทานคอนกรีต,13.786615,100.461999,ตลิ่งชัน,ชัยพฤกษ์,ตลิ่งชัน,
4761,(ยกเลิก) อาคารคลองตัน,13.731737,100.59698,คลองตัน,ปรีดี พนมยงค์,วัฒนา,
4762,(ยกเลิก) สถานีบริการน้ำมัน ปตท. ถนนบรมราชนนี (ขาเข้า ),13.782662,100.415169,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
4763,หมู่บ้านปรีชา 2 (ซอยบรมราชชนนี52),13.780391,100.437501,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
4764,สำนักงานเขตบางกอกน้อย,13.771259,100.468149,บางขุนนนท์,บางขุนนนท์,บางกอกน้อย,
4765,ศูนย์อนุรักษ์พันธุกรรมพืชกรุงเทพมหานคร (ป้ายหาย*),13.772001,100.467922,บางขุนนนท์,บางขุนนนท์,บางกอกน้อย,
4766,ธนาคารกรุงไทย สาขาบางขุนนนท์,13.774339,100.466632,บางขุนนนท์,บางขุนนนท์,บางกอกน้อย,
4767,แยกอุทยาน (ตรงข้ามพุทธมณฑลสาย 3 ซอย 18/1),13.777049,100.363587,ธรรมศาลา,พุทธมณฑล สาย 3,ทวีวัฒนา,
4768,ตลาดนัดอักษะ สาย 3 (ป้ายหาย),13.78058,100.363917,ธรรมศาลา,พุทธมณฑล สาย 3,ทวีวัฒนา,
4769,พุทธมณฑล สาย 3 ซอย 17,13.771905,100.363573,ธรรมศาลา,พุทธมณฑล สาย 3,ทวีวัฒนา,
4770,แยกทวีวัฒนา-กาญจนาภิเษก (ป้ายหาย),13.756985,100.363612,ศาลาแดง,พุทธมณฑล สาย 3,ทวีวัฒนา,
4771,สาย 3 การยาง (ป้ายหาย),13.752113,100.363991,ศาลาแดง,พุทธมณฑล สาย 3,ทวีวัฒนา,
4772,ตรงข้ามสาย 3 การยาง (ป้ายหาย),13.752746,100.363637,ศาลาแดง,พุทธมณฑล สาย 3,ทวีวัฒนา,
4773,ตรงข้ามสวนแสงธรรม,13.746556,100.363985,ศาลาแดง,พุทธมณฑล สาย 3,บางแค,
4774,สวนแสงธรรม,13.745869,100.363616,ศาลาแดง,พุทธมณฑล สาย 3,บางแค,
4775,ซอยลาดหญ้า 18,13.729545,100.506927,สมเด็จเจ้าพระยา,ลาดหญ้า,ธนบุรี,
